primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename,length,kfold
perfal,[],['call'],70.9409,147.9749,Falco peregrinus,Peregrine Falcon,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/396635,perfal/XC396635.ogg,499879,1
perfal,[],['call'],70.9409,147.9749,Falco peregrinus,Peregrine Falcon,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:00,https://www.xeno-canto.org/396636,perfal/XC396636.ogg,368640,4
perfal,[],"['adult', 'call', 'juvenile']",-12.2408,122.9632,Falco peregrinus,Peregrine Falcon,Nigel Jackett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,16:25,https://www.xeno-canto.org/400696,perfal/XC400696.ogg,638642,4
perfal,[],"['begging call', 'juvenile']",68.8588,15.7251,Falco peregrinus,Peregrine Falcon,Karl-Birger Strann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/401971,perfal/XC401971.ogg,1378560,4
perfal,[],"['female', 'male', 'mating']",50.4594,16.381,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:00,https://www.xeno-canto.org/405709,perfal/XC405709.ogg,1145088,3
perfal,[],"['female', 'mating']",50.4594,16.381,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:00,https://www.xeno-canto.org/405710,perfal/XC405710.ogg,4966656,0
perfal,[],['flight call'],46.9846,7.2564,Falco peregrinus,Peregrine Falcon,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:30,https://www.xeno-canto.org/406302,perfal/XC406302.ogg,543744,3
perfal,[],['call'],46.9846,7.2564,Falco peregrinus,Peregrine Falcon,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:30,https://www.xeno-canto.org/406304,perfal/XC406304.ogg,1015296,4
perfal,[],['alarm call'],46.9846,7.2564,Falco peregrinus,Peregrine Falcon,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:00,https://www.xeno-canto.org/406325,perfal/XC406325.ogg,1662720,1
perfal,[],"['alarm call', 'female']",-23.9657,-46.3161,Falco peregrinus,Peregrine Falcon,Robson Silva e Silva,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:00,https://www.xeno-canto.org/406805,perfal/XC406805.ogg,66038,1
perfal,[],"['call', 'male']",63.8986,19.8494,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,21:30,https://www.xeno-canto.org/417173,perfal/XC417173.ogg,1192704,1
perfal,[],['call'],47.1794,7.1999,Falco peregrinus,Peregrine Falcon,Pascal Christe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:30,https://www.xeno-canto.org/419859,perfal/XC419859.ogg,321829,1
perfal,[],"['alarm call', 'female', 'male']",49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:30,https://www.xeno-canto.org/421684,perfal/XC421684.ogg,1290240,4
perfal,[],['call'],42.779,13.5782,Falco peregrinus,Peregrine Falcon,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:30,https://www.xeno-canto.org/425039,perfal/XC425039.ogg,1299840,2
perfal,['eurwig'],['flight call'],67.6375,52.9032,Falco peregrinus,Peregrine Falcon,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,20:00,https://www.xeno-canto.org/430805,perfal/XC430805.ogg,379507,3
perfal,[],['call'],50.8436,14.7582,Falco peregrinus,Peregrine Falcon,Annette Hamann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,16:00,https://www.xeno-canto.org/431298,perfal/XC431298.ogg,459755,2
perfal,[],"['begging call', 'call']",48.4194,11.7839,Falco peregrinus,Peregrine Falcon,Julia Wittmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/437532,perfal/XC437532.ogg,387866,0
perfal,[],['call'],49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:00,https://www.xeno-canto.org/437624,perfal/XC437624.ogg,7065600,2
perfal,[],['call'],49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:00,https://www.xeno-canto.org/437625,perfal/XC437625.ogg,2766336,0
perfal,[],['call'],-31.3875,-57.9661,Falco peregrinus,Peregrine Falcon,Luciano Buck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,03:00,https://www.xeno-canto.org/444069,perfal/XC444069.ogg,6034944,4
perfal,[],"['call', 'juvenile']",51.5071,-0.0805,Falco peregrinus,Peregrine Falcon,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/447133,perfal/XC447133.ogg,578456,4
perfal,[],['call'],49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,08:00,https://www.xeno-canto.org/448557,perfal/XC448557.ogg,464640,3
perfal,[],['flight call'],49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/448562,perfal/XC448562.ogg,360192,2
perfal,[],"['alarm call', 'flight call']",49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:30,https://www.xeno-canto.org/448574,perfal/XC448574.ogg,3329280,1
perfal,[],"['begging call', 'call']",49.4167,20.4591,Falco peregrinus,Peregrine Falcon,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,09:00,https://www.xeno-canto.org/448591,perfal/XC448591.ogg,740352,4
perfal,[],['call'],32.686,-117.243,Falco peregrinus,Peregrine Falcon,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:15,https://www.xeno-canto.org/448952,perfal/XC448952.ogg,567552,1
perfal,[],['call'],32.686,-117.243,Falco peregrinus,Peregrine Falcon,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:04,https://www.xeno-canto.org/449508,perfal/XC449508.ogg,750336,0
perfal,['norcar'],['call'],29.3252,-110.5363,Falco peregrinus,Peregrine Falcon,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:40,https://www.xeno-canto.org/453092,perfal/XC453092.ogg,1155239,3
perfal,[],['call'],45.4708,10.9892,Falco peregrinus,Peregrine Falcon,maudoc,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:00,https://www.xeno-canto.org/460102,perfal/XC460102.ogg,192768,2
perfal,[],['call'],41.6092,-8.4078,Falco peregrinus,Peregrine Falcon,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,10:21,https://www.xeno-canto.org/461600,perfal/XC461600.ogg,499043,0
perfal,[],['call'],51.5806,-0.0556,Falco peregrinus,Peregrine Falcon,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,14:30,https://www.xeno-canto.org/463087,perfal/XC463087.ogg,513254,4
perfal,[],['alarm call'],-31.387,-57.9656,Falco peregrinus,Peregrine Falcon,Luciano Buck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/463104,perfal/XC463104.ogg,611328,1
perfal,[],['flight call'],-31.3869,-57.9655,Falco peregrinus,Peregrine Falcon,Luciano Buck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:00,https://www.xeno-canto.org/463106,perfal/XC463106.ogg,4899840,4
perfal,[],"['alarm call', 'flight call']",-31.3869,-57.9655,Falco peregrinus,Peregrine Falcon,Luciano Buck,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:10,https://www.xeno-canto.org/463107,perfal/XC463107.ogg,913152,4
perfal,[],"['call', 'male']",51.5171,-0.1775,Falco peregrinus,Peregrine Falcon,Charles Farrell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:30,https://www.xeno-canto.org/467385,perfal/XC467385.ogg,3511680,1
perfal,[],"['call', 'flight call']",51.4024,4.4309,Falco peregrinus,Peregrine Falcon,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,00:00,https://www.xeno-canto.org/474915,perfal/XC474915.ogg,622752,2
perfal,[],['call'],54.9749,12.548,Falco peregrinus,Peregrine Falcon,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:15,https://www.xeno-canto.org/481761,perfal/XC481761.ogg,3593613,3
perfal,[],['begging call'],54.5497,-3.5926,Falco peregrinus,Peregrine Falcon,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,15:24,https://www.xeno-canto.org/488156,perfal/XC488156.ogg,2555392,2
perfal,[],"['alarm call', 'call']",-34.2075,150.8612,Falco peregrinus,Peregrine Falcon,Greg McLachlan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/488748,perfal/XC488748.ogg,670407,2
perfal,[],"['begging call', 'juvenile']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/493700,perfal/XC493700.ogg,507648,2
perfal,[],"['begging call', 'juvenile']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/493701,perfal/XC493701.ogg,4699520,2
perfal,[],['call'],64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/493702,perfal/XC493702.ogg,728832,2
perfal,[],['call'],64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/493703,perfal/XC493703.ogg,254208,4
perfal,[],"['begging call', 'call']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/496049,perfal/XC496049.ogg,1111744,1
perfal,[],['call'],35.1723,136.1676,Falco peregrinus,Peregrine Falcon,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,08:00,https://www.xeno-canto.org/499204,perfal/XC499204.ogg,113685,0
perfal,[],['call'],35.1723,136.1676,Falco peregrinus,Peregrine Falcon,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,08:05,https://www.xeno-canto.org/499207,perfal/XC499207.ogg,51827,4
perfal,[],['flight call'],56.0593,47.5277,Falco peregrinus,Peregrine Falcon,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/499281,perfal/XC499281.ogg,152137,2
perfal,[],"['begging call', 'flight call']",-2.839,-78.9411,Falco peregrinus,Peregrine Falcon,Paul Molina Abril,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,10:00,https://www.xeno-canto.org/502886,perfal/XC502886.ogg,548362,0
perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:37,https://www.xeno-canto.org/503577,perfal/XC503577.ogg,546691,2
perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,08:27,https://www.xeno-canto.org/503578,perfal/XC503578.ogg,521613,2
perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,08:43,https://www.xeno-canto.org/503579,perfal/XC503579.ogg,404584,0
perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,12:04,https://www.xeno-canto.org/503580,perfal/XC503580.ogg,1528895,1
perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:35,https://www.xeno-canto.org/503581,perfal/XC503581.ogg,294243,2
perfal,[],['call'],53.9299,-2.9833,Falco peregrinus,Peregrine Falcon,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,08:43,https://www.xeno-canto.org/503582,perfal/XC503582.ogg,2347259,1
perfal,[],"['call', 'life stage uncertain', 'sex uncertain']",53.5337,-1.7832,Falco peregrinus,Peregrine Falcon,David Pennington,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:45,https://www.xeno-canto.org/503949,perfal/XC503949.ogg,842606,4
perfal,[],"['call', 'sex uncertain']",-31.3872,-57.9689,Falco peregrinus,Peregrine Falcon,Pedro Rinaldi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/510907,perfal/XC510907.ogg,201600,4
perfal,[],['call'],-8.5004,35.9066,Falco peregrinus,Peregrine Falcon,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,12:17,https://www.xeno-canto.org/517284,perfal/XC517284.ogg,97536,1
perfal,[],"['adult', 'alarm call']",50.5914,-1.2219,Falco peregrinus,Peregrine Falcon,Jonathan Sparshott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,13:00,https://www.xeno-canto.org/524492,perfal/XC524492.ogg,1232980,4
perfal,[],"['aberrant', 'adult', 'alarm call', 'male']",-16.6869,-49.2648,Falco peregrinus,Peregrine Falcon,Nunes D'Acosta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,09:30,https://www.xeno-canto.org/531886,perfal/XC531886.ogg,353280,0
perfal,[],"['life stage uncertain', 'sex uncertain', 'song']",-16.6869,-49.2648,Falco peregrinus,Peregrine Falcon,NUNES D'ACOSTA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,07:30,https://www.xeno-canto.org/533792,perfal/XC533792.ogg,254208,2
perfal,[],"['begging call', 'call', 'juvenile', 'sex uncertain']",25.2162,121.701,Falco peregrinus,Peregrine Falcon,LIN Wen-Horn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/538832,perfal/XC538832.ogg,480000,2
perfal,[],"['adult', 'begging call', 'call', 'juvenile', 'sex uncertain']",45.5575,-122.6912,Falco peregrinus,Peregrine Falcon,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:56,https://www.xeno-canto.org/545881,perfal/XC545881.ogg,1222949,3
perfal,[],"['adult', 'begging call', 'call', 'juvenile', 'sex uncertain']",45.5575,-122.6912,Falco peregrinus,Peregrine Falcon,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,11:57,https://www.xeno-canto.org/545882,perfal/XC545882.ogg,163840,3
perfal,[],"['adult', 'begging call', 'call', 'juvenile', 'sex uncertain']",45.5575,-122.6912,Falco peregrinus,Peregrine Falcon,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,11:58,https://www.xeno-canto.org/545883,perfal/XC545883.ogg,1190348,0
perfal,[],['alarm call'],43.3288,5.2262,Falco peregrinus,Peregrine Falcon,Charlie Bodin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/549863,perfal/XC549863.ogg,6226176,1
perfal,[],"['call', 'flight call']",49.0101,-1.0627,Falco peregrinus,Peregrine Falcon,Franck Letellier ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,15:30,https://www.xeno-canto.org/552453,perfal/XC552453.ogg,942080,4
perfal,[],"['begging call', 'call', 'flight call', 'juvenile', 'male']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,17:00,https://www.xeno-canto.org/563847,perfal/XC563847.ogg,144384,0
perfal,[],"['begging call', 'call', 'flight call', 'juvenile', 'male']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:00,https://www.xeno-canto.org/563848,perfal/XC563848.ogg,645888,0
perfal,[],"['begging call', 'call', 'flight call', 'juvenile', 'male']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:00,https://www.xeno-canto.org/563849,perfal/XC563849.ogg,273408,0
perfal,[],"['begging call', 'call', 'flight call', 'juvenile', 'male', 'various calls on the nest']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:00,https://www.xeno-canto.org/563851,perfal/XC563851.ogg,12331776,0
perfal,[],"['flight call', 'juvenile', 'male']",49.0801,1.6729,Falco peregrinus,Peregrine Falcon,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:00,https://www.xeno-canto.org/563852,perfal/XC563852.ogg,907008,4
perfal,[],['call'],53.5022,6.2696,Falco peregrinus,Peregrine Falcon,Rob van Bemmelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:00,https://www.xeno-canto.org/565766,perfal/XC565766.ogg,169691,1
perfal,[],"['begging call', 'flight call', 'juvenile']",42.3534,-0.7945,Falco peregrinus,Peregrine Falcon,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,18:30,https://www.xeno-canto.org/569799,perfal/XC569799.ogg,1273940,3
perfal,[],"['call', 'female', 'male']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/569837,perfal/XC569837.ogg,369408,2
perfal,[],"['call', 'female', 'male']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/569838,perfal/XC569838.ogg,238848,1
perfal,[],"['call', 'female', 'male']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/569839,perfal/XC569839.ogg,435456,2
perfal,[],"['adult', 'call']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/571133,perfal/XC571133.ogg,1535552,0
perfal,[],"['adult', 'call', 'female', 'male']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/571135,perfal/XC571135.ogg,528288,4
perfal,[],"['adult', 'call']",64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/571136,perfal/XC571136.ogg,464768,3
perfal,[],['call'],64.5927,18.6786,Falco peregrinus,Peregrine Falcon,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:00,https://www.xeno-canto.org/572102,perfal/XC572102.ogg,1994496,3
perfal,[],"['adult', 'flight call', 'sex uncertain']",-24.1029,-52.3171,Falco peregrinus,Peregrine Falcon,Luiz C.  Silva,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:30,https://www.xeno-canto.org/573902,perfal/XC573902.ogg,192261,3
perfal,[],"['call', 'flight call']",42.7852,-8.3939,Falco peregrinus,Peregrine Falcon,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,19:00,https://www.xeno-canto.org/574178,perfal/XC574178.ogg,1298181,4
perfal,[],"['flight call', 'nocturnal flight call']",51.0406,3.713,Falco peregrinus,Peregrine Falcon,Koen Lepla,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,01:00,https://www.xeno-canto.org/579941,perfal/XC579941.ogg,315977,4
perfal,[],"['flight call', 'sex uncertain']",39.5379,15.9059,Falco peregrinus,Peregrine Falcon,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,18:00,https://www.xeno-canto.org/580834,perfal/XC580834.ogg,1844032,2
perfal,[],"['adult', 'call', 'male']",55.1831,-7.9722,Falco peregrinus,Peregrine Falcon,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,12:00,https://www.xeno-canto.org/582320,perfal/XC582320.ogg,2387360,4
perfal,[],"['adult', 'call', 'male']",55.1831,-7.9722,Falco peregrinus,Peregrine Falcon,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:00,https://www.xeno-canto.org/582321,perfal/XC582321.ogg,799968,2
